image_id,PredictionString
c063548352d80a5460f857b15ff472ec,11 0.2 644 330 923 404 9 0.2 207 1606 545 1902 2 0.2 198 1533 770 1897 3 0.7 806 1306 1891 1685 0 0.7 1125 611 1436 936 9 0.8 221 1528 837 1932
80f3da71b6af9134388dee22f0d386d9,0 0.5 1279 610 1542 861
9b609fc8e82081f4ac5bf83b8a0fbc5c,7 0.2 448 1130 623 1286 11 0.3 1164 280 1488 418 8 0.4 592 1367 670 1433 8 0.4 452 1134 619 1286 0 0.8 966 669 1231 982 3 0.8 709 1291 1612 1647
eaa0e16f139fc0f1a3771458025611a1,5 0.2 942 822 1386 1254 6 0.2 954 804 1374 1236 3 0.5 1362 1350 2274 1662 0 0.8 1728 534 2010 852
cb2d8fe8c739f18cc5c0155690e77319,11 0.5 569 489 830 574
3cff8dcf3354f5ed794061627d7d24a7,3 0.4 682 1234 1441 1495 0 0.6 942 574 1118 750
0aed23e64ebdea798486056b4f174424,6 0.2 351 1277 918 1811 11 0.2 99 1755 333 2047 7 0.2 1616 1491 2061 2059 7 0.2 171 653 976 1839 6 0.2 171 653 976 1839 4 0.3 360 1294 909 1823 7 0.4 360 1299 909 1811 10 0.4 95 1755 423 2070 10 0.6 1836 1828 2142 2228 10 0.6 117 1789 873 2048
735ea124180d108f676db6adb5b1ba98,9 0.2 1926 294 2862 2370 3 0.8 1320 1542 2616 2118
9c2c384198990eca39cf2fe3ee00eb04,2 0.3 1007 949 1079 1037
d870570354a036a5532ade79579261b9,11 0.2 1458 485 1849 643 11 0.2 1420 485 1725 572 9 0.3 124 1956 901 2353 0 0.6 925 833 1596 1373 0 0.7 1234 861 1592 1264
225ee6b33560f3903d0427ea721e0690,11 0.3 630 353 1147 499 11 0.3 1945 373 2232 572
6c1abadac7cba4b7ace5ef35d67b0082,0 0.7 1087 764 1309 1035
d13bf4a8562ff31f7795eb40efa41cc8,0 0.2 916 463 1600 1106
cb5a71f2ba8bcfe8d6f946fa49245c4b,0 0.2 1506 826 1869 1143
bc5d6b85baf1c2737efd005e66e1995d,14 1 0 0 1 1
69fa47c3c46618fe8c58966a2cc66aef,3 0.7 812 1421 1720 1743 0 0.7 1088 776 1344 1035
80bc7a1af89f2b8b60ed33c83ae8ed5d,3 0.3 1150 1431 2212 1869
e0dd17b0230ee5b43df7413bc89a70e5,7 0.2 218 1068 728 1571 11 0.3 409 389 670 541 7 0.4 269 1092 693 1305 3 0.6 666 1144 1671 1528 10 0.6 175 1106 720 1642 0 0.8 1036 655 1336 978
6af0347de5ced3d7daa3c5db56c4ebf4,11 0.3 424 439 608 571 11 0.5 1276 439 1460 601
e36e3dd2e1b1269c3035fa6018346b68,14 1 0 0 1 1
f81818f7d9803fe35faa81fb3ae15856,0 0.2 915 519 1457 846 7 0.4 574 809 839 1094
12202997d3fc0d506d2514a4c1995d15,7 0.4 1133 508 1460 1077 0 0.5 993 769 1242 1049 10 0.7 1118 532 1916 2012
da090966e9bb8387c3992b2ef31d4423,3 0.8 1308 1260 2508 1758
f54bd15a6816454bbd8c5306af16a730,11 0.2 123 2293 201 2426 10 0.2 123 2299 201 2426 11 0.3 1323 554 1565 626
1a43b8deb6025a95ea74603d897c95a5,10 0.2 248 2051 344 2197 11 0.2 248 2051 344 2197
937a353dd57519c0757ce2da3ae2bdc2,3 0.8 1037 1146 2004 1506
e4e30534950264060de2922ea4b77675,14 1 0 0 1 1
c4c30a5d7c71d6fe1c94d6be7084c5f3,5 0.4 321 281 1236 1623 5 0.5 1531 171 2383 1788 3 0.5 952 1296 2188 1728
8c40cb4ad9be5f24327c1b188f14b81b,3 0.7 1018 1750 2284 2135 0 0.8 1430 753 1794 1203
2ce9d73f2f2b9809f54f5ced22abb25e,11 0.2 206 2150 317 2343 10 0.3 206 2150 317 2343 11 0.3 1723 200 2178 326 5 0.3 317 666 1128 2083 11 0.3 772 200 1122 359 5 0.5 2017 1291 2523 2043
6c9502d09e81b5505727e86481d2ed51,14 1 0 0 1 1
6cf8916303a07f3909297be170f21f7a,3 0.3 1260 1383 2391 2080
fcac5aea85139181c71e7e21ed9f2029,11 0.2 1448 349 1834 446 11 0.2 577 383 831 509
b6909bb49fea3015f46335ed2ebb9da4,11 0.2 1355 308 1507 446 11 0.3 487 280 685 413
5341b6bd8338f8a8374c18b19f737e9a,5 0.3 1674 1235 2094 2061 0 0.5 1204 975 1496 1346
9d6140d62003cb479bbc439c160b2abc,0 0.2 1634 865 1919 1198
e268bfef734c0cf02c2dc7f30db79cb6,0 0.3 1317 723 1593 1031
0386d9b8234215dc50eb1f66eb206d85,14 1 0 0 1 1
cde7402cebf0e691afe3220425b2782e,14 1 0 0 1 1
8c7341b62afed8980c0cfa1659909be3,8 0.2 1953 803 1989 842 2 0.2 379 1119 433 1174 9 0.2 1884 271 2140 504 8 0.4 379 1119 429 1174 9 0.5 954 66 1319 875 0 0.7 1200 388 1606 892 3 0.8 739 1208 1921 1628
28f7374deb70d29031f3c87afa518c68,13 0.2 1258 1496 1703 1673 9 0.2 1240 1496 1694 1673 3 0.7 689 1196 1729 1700 0 0.7 1045 659 1289 919
0f0e0e7e8ab91026bb659e58297b88d5,14 1 0 0 1 1
3e41c27c6bd34d990b4b4c33f9920342,11 0.2 1472 399 1845 512 11 0.4 680 411 1057 551
f6fa75664ef8fe0877fbf541b589e4c7,11 0.2 1642 324 1940 396 7 0.3 938 342 1116 540 0 0.3 1379 630 1627 900
1b78d27f9d6dbeb9296c6b610262c95e,0 0.2 1330 618 1592 924
f0f97aabfd0b5da7f290723a91b4e74f,0 0.8 1036 608 1266 888
e626e81df9243e43371c8881fbc6d8b7,14 1 0 0 1 1
094d5c1af40f7f565d8d68cf28c06ba5,14 1 0 0 1 1
f3166688ad9e67fe8aa9f54e05bece5e,10 0.3 304 2041 444 2207 11 0.3 312 2050 436 2202 0 0.4 1200 778 1425 1039 3 0.8 888 1443 1897 1979
439dc69a4c208bef639794335fc7e8aa,13 0.2 1498 427 1665 542 7 0.2 658 874 856 1071 8 0.4 661 879 848 1066 13 0.4 475 397 665 503 3 0.6 731 1280 1572 1668 13 0.7 397 840 712 981 0 0.7 1074 525 1303 755
1bffe6caf3de56fc4ffcf7ce4176e757,11 0.3 631 513 880 589 3 0.5 814 1338 1632 1595 0 0.6 1106 736 1332 997
ff8d249021841a1af6f721db80550228,3 0.3 844 1501 1656 1894 0 0.7 1195 886 1396 1086
4c98b411d5440af477230c1152109235,10 0.2 1755 1997 1831 2149 11 0.2 1755 2008 1831 2143 9 0.4 1161 1086 1373 1316 3 0.6 716 1508 1665 2002
9a9c1899b72972a4c1a6a540aa2941cf,7 0.2 520 1592 620 1694 0 0.8 1048 752 1312 1055 3 0.8 708 1519 1632 1846
fdd95f330fd8f4f38dd7a2ba61efc281,10 0.2 338 2393 493 2637 7 0.2 497 1739 912 2393 10 0.2 347 2049 584 2470 8 0.2 1889 2254 1948 2326 7 0.2 543 2077 871 2332 8 0.2 1807 1761 1852 1822 8 0.4 598 1928 693 2061 0 0.4 1145 1141 1433 1473 7 0.4 356 2072 862 2476
40cd10b8770cee353b0ae6a8192097ab,11 0.2 549 0 794 95 11 0.2 1285 0 1457 95
53272263f44e3360b23a54230f7becf7,7 0.2 1449 1310 1815 1785 7 0.4 397 1334 896 1785
aad1e0551f34552bab5566ae73051ede,0 0.6 850 875 1480 1484 0 0.7 1200 899 1485 1254
a2ae0b4302259a54bb0a981f8e7c3580,0 0.4 1081 554 1364 897 3 0.5 794 1257 1834 1623
face7d0feea230cb057697e34fcb3ad3,11 0.2 330 327 621 624 3 0.2 821 1343 1812 1721 11 0.4 1504 282 1764 463
a6c7487aea4a4e9c3bdf351c1ccaeca3,0 0.2 928 769 1563 1260 0 0.3 1250 784 1535 1143 5 0.4 1365 425 2188 2064 5 0.5 179 395 1062 1821 2 0.6 1250 779 1544 1113 3 0.7 800 1502 1995 2008
6fe65e41cb661237e9030f191e3a2a9b,5 0.2 156 313 1006 1664 5 0.2 1280 313 1995 1754 5 0.3 1627 1142 1943 1641 0 0.5 868 571 1484 1079
279ec29b29dbdf10c6311439ffaa6e03,11 0.4 634 316 849 404 11 0.4 1460 316 1757 432
801877d4b0ea3c93d4a926091916eebe,14 1 0 0 1 1
30475d6d6e3d67d52fc9a1f568eb81e5,14 1 0 0 1 1
7b377cc85094e39b186b83c181b17642,4 0.2 1114 541 1581 1016 11 0.2 1122 536 1585 992 7 0.2 1114 541 1581 1016 11 0.3 467 527 791 631 1 0.4 1098 541 1624 1006 13 0.4 1320 940 1577 1338
805adafed138091a3781447c33e1a600,7 0.2 561 422 884 551 11 0.2 1211 446 1429 532 11 0.4 557 427 872 551 0 0.7 1001 759 1254 1035
6547bec43838410978ebabe333495e7a,0 0.2 1307 861 1811 1248 3 0.4 1078 1441 2279 1875
79c75c4aed44b844eca14be58a9deb9f,11 0.3 636 1320 768 1518 10 0.3 636 1320 768 1518 13 0.6 2436 1488 2622 1584 3 0.6 1350 1302 2412 1632 0 0.8 1740 624 2040 918
6b6a6751b4156410868de79d1a6ca72a,11 0.2 1266 346 1492 432 3 0.2 701 1272 1577 1604 11 0.4 537 356 814 446
fe07298fa1a9109de51c57e56a202df3,0 0.7 999 669 1238 968
327f8c6c13ad1a6efefd78409c9f2191,5 0.2 422 684 1256 2352 0 0.2 1530 996 1844 1313 5 0.3 2010 1245 2535 2396
f97f805bdf52c0809cb1bc43da319f64,11 0.4 1402 332 1616 460 0 0.7 1036 626 1266 916
ca06f0a42e10816d50258f5cd663414a,14 1 0 0 1 1
299a26bc4cc1680b6d22047a5a7aca2a,14 1 0 0 1 1
9f3b5336a28a4e41628702386e1d0c40,0 0.6 1067 626 1274 878
c44019b20cfb91f016432acfd1ae267b,0 0.2 1223 820 1423 1036
2aa621807bfa78b2fc36c1ca34962f1c,7 0.2 609 1342 1102 1734 0 0.2 1219 709 1781 1137 3 0.4 1107 1406 2162 1846 0 0.4 1488 703 1764 996
605dd6be5c1776fcc2435dacb7f9bad1,13 0.2 468 586 540 757 13 0.2 1448 347 1612 557 11 0.3 400 332 544 410 10 0.3 1768 2158 1900 2324 11 0.4 1776 2163 1896 2314 13 0.5 308 532 596 933 8 0.5 488 693 532 752 11 0.5 1412 283 1616 405
743ba45b288dad1b64c80f525226df65,0 0.3 1001 831 1235 1092
6fb36dc586cdfd180b79f23f4cd447f0,8 0.2 1704 507 2029 849 2 0.2 1846 728 2034 877 11 0.3 1684 281 1963 458 13 0.3 1694 518 2019 855 8 0.4 1907 761 2014 844 2 0.4 1684 502 2009 844 2 0.6 1907 761 2014 844
9bd79ff85b40084060c327b2b9ca1e81,3 0.8 819 1541 1827 1856 0 0.8 1143 731 1435 1057
ad0e28f2ca779814670ce4a075e6cb2d,11 0.2 1722 378 1998 438
91a8f0bfbcfa86f399c6a1175ce78b48,14 1 0 0 1 1
47415deef1ee1c384eeaa1c58ad56b79,13 0.4 245 1476 463 1656 3 0.8 756 1376 1468 1751 0 0.8 958 755 1176 1011
4a43a19ebccba17f3c1aa3b761298293,9 0.2 1476 498 1626 942 11 0.2 2328 1416 2484 1758 9 0.3 1524 372 1830 990 3 0.8 1380 1350 2310 1662 0 0.8 1728 666 2028 984
e7cf0491d7807df986ed34756aec6d4c,13 0.2 456 270 1186 1080 6 0.5 461 264 1181 1086
cc3e3730a4f80e65697109c7e05a898b,5 0.2 269 1350 740 1820 2 0.2 894 532 1394 931 2 0.2 1108 542 1339 870 2 0.4 1163 551 1287 722 0 0.5 843 532 1412 1007
67f342c22873acfcf19d3b6501e53802,6 0.2 495 1054 853 1414 11 0.2 685 218 958 290 11 0.2 1309 233 1616 308 7 0.3 491 1035 861 1405 0 0.3 1137 522 1371 778
31043d30ee29726c185d655800f025ec,14 1 0 0 1 1
ed992d1f541f91a21592114096c55cf9,10 0.2 198 1839 900 2216 8 0.2 1472 833 1503 866 13 0.2 513 1434 909 1879 9 0.2 1341 1873 2034 2222 11 0.3 157 1620 387 2138 10 0.4 148 1665 387 2160 0 0.4 1071 866 1341 1181 13 0.5 508 1665 828 1862 11 0.5 1269 574 1741 771
f417b4769acedb45cf83492c0a79774b,0 0.7 1500 615 1770 879
20a92721508c6b74dac74143d3221152,9 0.2 691 954 760 1020 2 0.3 681 948 771 1032 8 0.3 691 954 760 1020 0 0.4 1441 726 1754 1038 5 0.5 1898 1242 2509 2670
81a4366baeebb4b90a33aa5b9cb99220,9 0.2 886 536 1246 970 5 0.2 73 227 922 1825 5 0.2 1506 1164 2196 1917 9 0.3 959 816 1150 932 9 0.4 977 690 1146 797 0 0.5 794 492 1451 966
dea1e4464a27f651c00fb31ca713e01d,6 0.2 1511 1130 1768 1566 7 0.2 471 1187 950 1571 6 0.2 471 1187 950 1571 4 0.2 1507 1130 1772 1557 5 0.3 491 1106 946 1566 6 0.3 1200 584 1795 1571 7 0.3 1511 1130 1768 1566 5 0.5 1200 584 1795 1571 5 0.8 440 660 1016 1585
134214ffc7f507842719617ecd5bfc52,3 0.2 622 974 1745 1676
b6f79693e9ae47422c76c434ad003fa9,5 0.2 1743 1773 1976 2144 11 0.3 283 1989 374 2121 10 0.3 283 1989 374 2121 5 0.4 1469 825 2039 2144 8 0.4 433 1861 516 1944 5 0.5 328 759 967 1989 0 0.7 858 919 1538 1628 3 0.8 803 1750 1779 2138 0 0.8 1236 914 1542 1296
e8bffa66025df05ffe10232af1046542,11 0.2 1368 415 1536 527
8545aad85354b8db7d5ce731a985a5dd,3 0.3 1077 1502 2070 1975
02199417ff2a400cff64249f0399f0d7,0 0.8 1460 582 1775 892 3 0.8 970 1282 2157 1641
ff5b2414a7b94c78bb0073e656eb9c0e,11 0.2 1818 558 2070 618 7 0.3 780 648 1044 936 8 0.6 774 654 1044 930 3 0.7 1164 1524 2268 1836 0 0.8 1494 804 1794 1116
b7087046414717d69791b6fd66fa9e4d,14 1 0 0 1 1
ec2ffd5ae3e2e05cd3045a3de917f4b3,0 0.2 1457 839 1728 1111 11 0.3 1756 284 2265 492 11 0.5 753 290 1130 391
e4de98153b1e0be0bed9a965872a544d,13 0.2 1757 862 1916 938 3 0.7 967 1421 1857 1702 0 0.8 1236 781 1487 1052
b249fedbd224f8bc77f9977e94d1326e,8 0.2 565 455 1103 905 0 0.2 1024 714 1664 1427 11 0.2 547 326 1052 820 2 0.2 575 450 1103 905 8 0.3 779 624 881 708 11 0.4 616 360 927 568 13 0.5 598 444 1085 1107
0af6decdf00b39d4cd1d35466bd3dff9,14 1 0 0 1 1
77cfb1fd56137f340eccb2154c5b219c,14 1 0 0 1 1
e14840dd62dcaa3f2f429ed69a89059c,14 1 0 0 1 1
3cfb5f7af41ff012658cb64ebf82e84f,13 0.2 1738 1230 1985 1329 9 0.2 1058 17 1862 338 0 0.7 1154 659 1455 1003 9 0.7 1442 61 1807 327 3 0.8 766 1329 1871 1784
bfd1974dc9778aadb407a11b57ab748f,0 0.6 919 706 1638 1377
ac0bac3fdb7c2aaaef82ef57e4e31fc3,11 0.2 1507 204 1746 367 10 0.3 106 1866 221 2049 11 0.3 110 1871 225 2049 3 0.4 708 1509 1962 1986 11 0.4 1268 199 1691 351 0 0.7 1126 618 1521 1064
2ce93e10c745a4e18901ae37073bc29e,14 1 0 0 1 1
f81edf69d69a4aa3c228a01b01f10b4e,9 0.3 1320 1709 1827 2003 0 0.7 978 869 1223 1149
79272925caa941829eb32e77a0262c3c,11 0.2 514 242 763 323 3 0.5 717 1206 1562 1462
3be17a7a8e451ec0fb71ef3b8efa9425,11 0.2 1523 264 1741 312
7c0e3ff480b02e9e709884f7f0e17864,0 0.2 1336 842 1672 1220 3 0.4 929 1548 2188 1913
f558366fc11e15db8e92a1d7d78c4585,3 0.5 944 1296 1857 1606
e568aadc2126ba7274c86fa661cb7d69,11 0.2 154 1730 216 1890 7 0.2 227 1207 786 1725 11 0.2 1656 1713 1733 1928 0 0.5 965 692 1185 949
ef42c05690b4c16e88cf39481420b779,6 0.3 696 1356 1092 1878 7 0.3 690 1368 1068 1878
c534d7f44cbfa9d8baab4ffeeb35f053,11 0.2 541 256 787 361 0 0.6 1028 589 1242 821
ee5abbb404a247b05f2961565a0760f1,14 1 0 0 1 1
667ee8460269a5864a0fc00b4a9bf62f,10 0.2 196 1977 265 2088
18d6003908775a049bc2c25e5c68c925,5 0.2 1858 1387 2310 2213 0 0.8 1376 915 1723 1365
cc52d987264b9fa0ce8a0debcbf435ee,14 1 0 0 1 1
2eae70b57d68947a20d6d0cc8f9f2e58,8 0.2 735 1945 847 2057 11 0.2 1618 461 1938 550 8 0.3 462 1531 543 1614 11 0.3 2242 2406 2404 2643 10 0.4 2242 2400 2404 2643 11 0.5 898 508 1177 597 5 0.6 1709 1017 2414 2465 5 0.6 370 1206 1065 2383
5d8ade464909d72789ba814870c30e0d,3 0.2 1039 1884 2389 2296 0 0.7 1545 825 1950 1258
d3697ddfca205604feb39867a9858ffc,13 0.2 506 1405 818 1538 0 0.6 1055 698 1281 954
a2d27708156f3e692475bf6088380dc9,10 0.2 1852 1944 2021 2232 6 0.2 511 1418 871 1883 13 0.2 351 1435 789 1894 11 0.2 1296 532 1506 953 3 0.2 817 1634 1766 2105 13 0.2 1519 1019 1638 1340 7 0.3 1528 1379 1948 2149 7 0.3 593 1462 862 1856 10 0.4 1720 1850 2008 2282 0 0.5 1195 903 1478 1257
4d22210e645f5c3ac3b98e06afd94046,11 0.2 524 420 824 498 11 0.2 1360 356 1620 518
edb0b27fb3602ffb157e5a022e6b5a70,14 1 0 0 1 1
12d5529941b5a673cb50f4e1e8c502de,0 0.7 927 917 1179 1215
c881718c7b12b311fdc898370fd74d53,0 0.7 1027 532 1655 1050
95202c6e6cf656274adf379f419ab244,0 0.2 1060 718 1272 952
fd536e3e8f6f2336f27c76360c183b72,14 1 0 0 1 1
6d3d6b53f358a983b486e9e03144eb62,0 0.7 1306 706 1599 1065
94699ec9440ff2d98c16238825994312,0 0.4 1052 739 1701 1461 3 0.7 1042 1549 2035 1881 0 0.8 1450 745 1706 1076
c930c562e95eae49e336ab89df3094ab,7 0.2 350 1211 875 1850 7 0.2 1756 1211 2242 2030
70ac27185833639e72610a5f6b937ee0,11 0.2 584 370 830 437 13 0.3 740 816 818 1011 0 0.8 1028 721 1324 1082 3 0.8 732 1386 1675 1661
bad694ad153ee9c56ffda84575095111,0 0.3 888 883 1106 1111
e860d5b79befb7a3ec741dddb2106e65,7 0.4 569 944 904 1433
e3577b39095e21bb64dc0d339fd22d68,14 1 0 0 1 1
e6f7ba58d99ec609df2460c60b8409ab,0 0.3 1140 623 1404 949 11 0.4 458 362 665 543
26a5285339df294ce288663b092c23c3,3 0.2 1002 1627 2067 2137 13 0.3 2072 591 2249 906 11 0.4 1905 282 2111 466 0 0.5 1394 732 1709 1025
0b877b934aada3284ac13cfa74b5419c,7 0.3 2055 1703 2163 1816 8 0.5 2055 1697 2168 1822 3 0.5 1047 1455 2011 1845
40fb4c33b5cd086ae3eb5a38a6079fa2,7 0.3 696 1356 1170 1728
48f74b1df20e005b30cd5517ffe91aa4,0 0.5 1326 613 1656 972
ea88c9b569554c90b964773ed0f56448,9 0.2 1470 656 1706 899 2 0.3 801 662 919 834 3 0.8 885 1076 2016 1609
13b9d029ff4c874e22f539c174ae96ff,6 0.3 1455 371 2190 1429 7 0.3 1446 371 2195 1440 13 0.4 319 886 465 947 3 0.8 712 1268 2217 2038
0d6d426159c634f71eb7fa9bf6f9e84a,14 1 0 0 1 1
b0a22a2ed9f2511c83628c3c149c620e,14 1 0 0 1 1
df5c9296ecae6da1288c490c37c8e3fc,14 1 0 0 1 1
4a6d4be950d20bd987baaabf6a986ab0,0 0.8 1055 769 1277 1011
f2f0b6c373587033789cbae6a918d847,14 1 0 0 1 1
1e5df6a5f0edfdce728581219123811f,11 0.4 772 402 969 450
d06cddc18ffb530f46d3d1d3382dfbec,11 0.2 1702 144 2054 232 5 0.3 1773 442 2486 1880 5 0.3 513 1051 1027 1709 5 0.4 470 426 1200 1731 3 0.8 1092 1427 2210 1830 0 0.8 1497 547 1794 868
5d6e9e74f44b6f359525af6c176bf9fa,11 0.2 1519 212 1976 333 11 0.2 1761 206 2033 381 0 0.7 1370 653 1668 998
1aac6d9d0a45609aa2771e91e59451da,14 1 0 0 1 1
7824623176a69a914e31ec8769246ca0,3 0.5 854 1944 2024 2308 0 0.7 1301 1065 1623 1454
7f1a8fc7aa0e045c3da67f710bbb0006,14 1 0 0 1 1
8f90c2f3fa222eac7b59911267d00322,14 1 0 0 1 1
2d2bf2587e5341d8e4ae9c24150efdd9,5 0.2 1912 1601 2199 1822 5 0.3 1679 1130 2199 1800 8 0.4 703 1196 785 1285 0 0.7 1264 731 1519 1041 3 0.8 894 1468 1966 1784
3c4375177b66fa5e8914d22b1556dd48,14 1 0 0 1 1
999739311885dd8eceab3dbdc55ebd80,11 0.3 703 377 899 438
0c803c4810a8c5ec362f5d4504489431,11 0.4 853 510 1146 588
d1a36615c86adaaef3b2da10ddcd19e9,12 0.4 280 215 876 1611
6b3e4fda37acc0d488a930b100fa0317,0 0.2 1118 750 1297 973 11 0.3 1433 551 1601 655
823c23eae7b2fdf7f2694b8417f961b5,8 0.2 1834 1512 2156 1887 7 0.3 1840 1512 2150 1869 0 0.5 1348 908 1887 1301
ae449aa8589959e118d06c008dcd5035,0 0.7 1339 840 1607 1164
521737fe7ce420e5fe1864c36f1f1865,13 0.2 126 1356 207 1547 10 0.2 1742 2233 1872 2458 12 0.2 1107 444 1750 900 0 0.2 999 844 1278 1142 11 0.2 1233 456 1508 523 11 0.2 1746 2233 1872 2453 11 0.4 1674 686 1800 877 13 0.4 270 681 796 1164 11 0.6 486 472 801 568
6490e2cf8ea994ef53c06c287d59085d,14 1 0 0 1 1
b83b3054e9691c9a180063acd5a3b8ea,7 0.4 1196 902 1460 1305 11 0.5 471 484 779 570 11 0.5 1044 437 1418 565 0 0.7 927 693 1246 1044 3 0.7 604 1367 1675 1813
2ff4d2a98e787e19d3b853df59493732,5 0.2 650 814 1219 1652 0 0.4 1283 615 1822 1008
eaaafa5beb11a12d5c7baea4dcc8e4cd,7 0.2 972 1230 1398 1566 6 0.2 852 882 1434 1734 7 0.2 732 1710 1422 2148 7 0.2 1014 1584 1158 1710 13 0.3 858 1368 1080 1536 9 0.3 732 1722 1440 2166 13 0.3 816 1176 1416 1752 8 0.6 1014 1584 1158 1704 11 0.7 1050 714 1494 876 0 0.8 1686 924 1962 1200
dfe04a28b9450358d0bf83736ee3fe2d,11 0.2 1168 541 1425 617 11 0.3 1200 546 1523 683 13 0.5 444 645 865 1025 13 0.5 362 973 471 1025 11 0.7 584 536 888 655 0 0.8 1028 888 1250 1158
07cdcea9a6c3049d7a02ade9c680d4d7,7 0.3 1768 1419 1885 1604
e3b71794633b8844194487201eaf52a9,9 0.2 2282 1854 2337 1902 10 0.2 501 1566 853 2082 13 0.2 1920 462 2203 600 11 0.3 828 240 1106 486 8 0.3 2282 1854 2337 1902 13 0.3 809 1134 1037 1452 13 0.3 824 834 1250 1158 7 0.3 511 1560 1176 2148 13 0.4 580 1230 804 1302 13 0.5 794 888 1196 1464 10 0.6 491 1566 1161 2370
536b5b1ff8d718e73afa20299daa9578,3 0.6 883 1572 1865 2004 0 0.8 1220 564 1538 1002
926f386ea35e891d7bfbcf9cab111866,2 0.2 838 1715 939 1888 2 0.2 846 1796 899 1877
1fffff933eea7cb619d35e5ae18920d5,0 0.7 1090 707 1344 1016
8673c57e2f920c8bb15d3c8a062ee2a2,14 1 0 0 1 1
aa6eac68ec54061a4d8db4e92fe26fca,0 0.3 992 645 1196 850 3 0.7 724 1245 1644 1553
97e10e9ae645d625489ae5df9548c589,12 0.3 220 142 892 1904
df935ddeb1879b7cdf428682abb987b9,14 1 0 0 1 1
665c4a6d2693dc0286d65ab479c9b169,5 0.2 225 926 802 1873 7 0.2 233 967 814 1802 6 0.2 233 967 814 1802 5 0.3 1489 1230 1892 1736 8 0.4 361 1590 475 1711 0 0.4 959 663 1349 1028 8 0.7 314 1033 564 1235
543f81bf4d0f157b27ce10063bed1c66,14 1 0 0 1 1
aea4295e0193631de4bcab7792b9da7e,14 1 0 0 1 1
95c1cb84d859b7ef18e61b5e2d052bb5,9 0.2 1775 1362 1912 1459 2 0.2 1785 1362 1912 1454 11 0.2 910 406 1125 486 11 0.4 1521 412 1868 526 0 0.6 1379 864 1722 1270
768a10036282f67b6fbd8c51d4994897,10 0.8 1428 1343 1972 1802
d5d13d7d803507aed653e01a183e0089,0 0.4 798 835 1328 1410 0 0.8 1087 831 1320 1068
2790d36fa3cd4d3fa05229d1c693d499,2 0.5 1270 999 1575 1288 0 0.6 1285 999 1565 1294 11 0.6 1450 524 1950 690 11 0.7 635 524 1015 647
f6e32738dac91aec6faa814531dcb2d0,0 0.7 1161 422 1402 707
bba85e01002c2197143466b7a8e9f692,2 0.2 1679 709 1898 928
53ae3d1a464529cb387ce44aa655846f,13 0.2 1690 678 2057 1260 8 0.2 1840 684 1897 750 8 0.2 1886 834 1938 888 8 0.2 2119 996 2160 1032 8 0.2 780 1296 832 1338 13 0.6 1788 672 2176 1044
f0aaa2b7efab4e31457267461744f53c,11 0.2 1468 384 1801 480 13 0.2 1667 966 2178 1818 5 0.2 1632 930 2158 1842 13 0.2 476 474 1141 1824 11 0.2 541 438 1096 1086 6 0.2 456 504 1126 1836 0 0.3 1334 672 1602 978 11 0.3 1731 396 1989 594 5 0.3 471 456 1126 1770 6 0.4 1652 1032 2158 1848 13 0.4 521 882 789 1098 13 0.5 536 486 1101 1110 11 0.6 635 408 1032 666
77479e09e740cfce8962e9e55963330e,0 0.3 814 355 1436 935 3 0.4 704 993 1891 1564
898f3a2c28f2267652a51a0163da0a19,0 0.7 1372 849 1630 1097
9dd83beafe70432164f9945fef7da826,0 0.3 1330 849 1651 1176
6cd9d28658e91fe717e33e2f8b10e81a,13 0.2 1396 620 2012 1601 6 0.2 1392 654 1998 1562 7 0.3 1387 637 2007 1673 0 0.4 1131 975 1446 1346 13 0.4 265 593 958 1828 8 0.6 1884 1457 1980 1556 3 0.8 689 1667 2026 2265
6ae39ad5e196a92fbba5d134ef59463d,11 0.2 1460 72 1711 277 11 0.2 1305 78 1638 233 2 0.3 1259 454 1469 659 2 0.4 1369 476 1446 598 0 0.6 1205 454 1469 731 3 0.8 730 1080 1925 1573
293c5203bc1aa6aed90bed875b06dda8,0 0.7 1182 864 1474 1196 3 0.8 894 1496 1839 1800
865f04d531a2cea8ae54bea8419a143b,14 1 0 0 1 1
2b004c4cb35e703a7b28d5f3d80ac310,14 1 0 0 1 1
bc49943587ae2b5222a500b9a964d827,0 0.7 1397 801 1713 1144
e5457eeb0956976f320b1d648201bcda,0 0.3 1094 679 1297 921
fa65f9c4a8e431255655cebb6606f71b,14 1 0 0 1 1
d284e83f3baf1f572284e30999dc013c,11 0.2 1710 574 1850 726 3 0.3 842 1654 1791 2014 0 0.6 1255 838 1516 1193
e6959c57425deed1ffb111f627420f03,12 0.2 1384 246 2252 1428 12 0.6 258 252 1131 2244
4a78111ddffd59513a73874c9978b3c2,10 0.2 1554 1448 1667 1642 11 0.2 572 470 806 532 13 0.2 1258 1111 1643 1542 6 0.2 1258 1111 1643 1542 13 0.3 273 769 584 1092 7 0.4 1254 1115 1647 1557 10 0.5 1457 1457 1679 1690 3 0.6 580 1372 1484 1652 0 0.7 962 750 1188 1001
7acd6422a97d08046db58687e5c4b2d1,8 0.2 693 983 1018 1363 4 0.2 693 966 1008 1371 13 0.2 520 1764 1039 1910 7 0.5 693 988 1008 1358 3 0.7 1039 1557 1979 1945 0 0.8 1318 647 1643 992
